time,mean_particle_number,variance
3.629999999999999893e-01,6.957182342707584439e+02,2.111240512977819890e+02
3.639999999999999902e-01,6.950228637796808471e+02,2.113969006300321780e+02
3.649999999999999911e-01,6.943281883115248547e+02,2.116685104809002951e+02
3.659999999999999920e-01,6.936342071716151167e+02,2.119388840204337612e+02
3.669999999999999929e-01,6.929409196659702275e+02,2.122080244123353623e+02
3.679999999999999938e-01,6.922483251013028394e+02,2.124759348130319268e+02
3.689999999999999947e-01,6.915564227850181851e+02,2.127426183720235713e+02
3.699999999999999956e-01,6.908652120252139639e+02,2.130080782315344550e+02
3.709999999999999964e-01,6.901746921306793183e+02,2.132723175270948559e+02
3.719999999999999973e-01,6.894848624108941522e+02,2.135353393873665482e+02
3.729999999999999982e-01,6.887957221760291304e+02,2.137971469337935559e+02
3.739999999999999991e-01,6.881072707369437467e+02,2.140577432809513994e+02
3.750000000000000000e-01,6.874195074051862093e+02,2.143171315369545482e+02
3.760000000000000009e-01,6.867324314929934417e+02,2.145753148021176457e+02
3.770000000000000018e-01,6.860460423132894903e+02,2.148322961707017384e+02
3.780000000000000027e-01,6.853603391796848427e+02,2.150880787299829535e+02
3.790000000000000036e-01,6.846753214064764279e+02,2.153426655599032529e+02
3.800000000000000044e-01,6.839909883086467062e+02,2.155960597338853404e+02
3.810000000000000053e-01,6.833073392018624190e+02,2.158482643185416237e+02
3.820000000000000062e-01,6.826243734024739069e+02,2.160992823737324215e+02
3.830000000000000071e-01,6.819420902275157914e+02,2.163491169523331337e+02
3.840000000000000080e-01,6.812604889947047013e+02,2.165977711007581092e+02
3.850000000000000089e-01,6.805795690224396139e+02,2.168452478580875322e+02
