time,mean_particle_number,variance
3.440000000000000280e-01,7.086314571016359309e+01,6.978195698290437576e+01
3.450000000000000289e-01,7.079231798421390920e+01,6.971328946326048026e+01
3.460000000000000298e-01,7.072156105058860476e+01,6.964468842089354439e+01
3.470000000000000306e-01,7.065087483853245942e+01,6.957615379720482451e+01
3.480000000000000315e-01,7.058025927735847915e+01,6.950768552867521066e+01
3.490000000000000324e-01,7.050971429644802413e+01,6.943928354675972514e+01
3.500000000000000333e-01,7.043923982525630834e+01,6.937094778977370879e+01
3.510000000000000342e-01,7.036883579330944372e+01,6.930267819691380282e+01
3.519999999999999796e-01,7.029850213020426963e+01,6.923447470833343687e+01
3.529999999999999805e-01,7.022823876560853762e+01,6.916633726532199944e+01
3.539999999999999813e-01,7.015804562925983134e+01,6.909826580823119002e+01
3.549999999999999822e-01,7.008792265096160179e+01,6.903026026789848402e+01
3.559999999999999831e-01,7.001786976059037215e+01,6.896232058162331668e+01
3.569999999999999840e-01,6.994788688809357780e+01,6.889444668860596721e+01
3.579999999999999849e-01,6.987797396348912571e+01,6.882663852897167089e+01
3.589999999999999858e-01,6.980813091686532346e+01,6.875889604387612053e+01
3.599999999999999867e-01,6.973835767838093602e+01,6.869121917540724098e+01
3.609999999999999876e-01,6.966865417826011253e+01,6.862360785711825883e+01
3.619999999999999885e-01,6.959902034679771532e+01,6.855606202400849725e+01
3.629999999999999893e-01,6.952945611436022944e+01,6.848858161532461963e+01
3.639999999999999902e-01,6.945996141138382995e+01,6.842116657118731382e+01
3.649999999999999911e-01,6.939053616837507832e+01,6.835381683263949526e+01
3.659999999999999920e-01,6.932118031591031126e+01,6.828653234190187504e+01
3.669999999999999929e-01,6.925189378463329604e+01,6.821931303740893782e+01
3.679999999999999938e-01,6.918267650525437773e+01,6.815215885136149154e+01
3.689999999999999947e-01,6.911352840855627733e+01,6.808506972293253057e+01
3.699999999999999956e-01,6.904444942539133478e+01,6.801804559222728130e+01
3.709999999999999964e-01,6.897543948668162272e+01,6.795108640023318003e+01
3.719999999999999973e-01,6.890649852341837800e+01,6.788419208907544089e+01
3.729999999999999982e-01,6.883762646666194485e+01,6.781736260046000098e+01
3.739999999999999991e-01,6.876882324753692899e+01,6.775059786673864437e+01
3.750000000000000000e-01,6.870008879723940254e+01,6.768389782581198233e+01
3.760000000000000009e-01,6.863142304703522711e+01,6.761726241780525015e+01
3.770000000000000018e-01,6.856282592825931488e+01,6.755069158371770754e+01
3.780000000000000027e-01,6.849429737231587012e+01,6.748418526551995456e+01
3.790000000000000036e-01,6.842583731067782082e+01,6.741774340627307538e+01
3.800000000000000044e-01,6.835744567488383439e+01,6.735136594219966355e+01
3.810000000000000053e-01,6.828912239654039240e+01,6.728505280965418933e+01
3.820000000000000062e-01,6.822086740732468968e+01,6.721880394941581471e+01
3.830000000000000071e-01,6.815268063898270157e+01,6.715261930310043681e+01
3.840000000000000080e-01,6.808456202332786233e+01,6.708649881085875677e+01
3.850000000000000089e-01,6.801651149224025517e+01,6.702044240986288060e+01
